query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,judge_gpt5_faithful,judge_gpt5_reason,judge_gpt41_faithful,judge_gpt41_reason,judge_gemini_faithful,judge_gemini_reason,judge_unanimous
"At what rate must the recorder log the communications data link health/status word, given mandatory-parameter native-rate recording and the health word’s own update requirement?",2-hop,agentic-graph,local,none,0,14985,3437,477,3914,FDR-004;FDR-016;CDL-029,FDR-004;CDL-029;FDR-016;FCC-051;FDR-028;FDR-004;FDR-016;FDR-028;FDR-005;FDR-070,10,0,sufficient,semantic,,,False,"No answer was provided, so there are no factual claims to assess.",True,"The FDR_Mandatory_Params table (FDR-016) specifies the CDL state (i.e., health/status word) native rate as 1 Hz, and FDR-004 requires mandatory parameters to be recorded at their native rate.",,skipped,False
Can the GCS uplink a flight plan change over the command data link while requiring operator confirmation before the FMS activates it?,2-hop,agentic-graph,local,none,1,24635,5487,564,6051,GCS-011;FMS-022,GCS-011;GCS-009;GCS-007;GCS-006;GCS-005;FMS-022;FMS-019;FMS-033;FMS-035;FMS-021,10,3,continue,semantic,,,False,The answer is empty and does not provide any supported response to the question.,True,The contexts confirm the GCS can uplink flight plan changes via the CDL and the FMS requires operator confirmation before activation.,,skipped,False
"Which flight management interface requirement traces through the security control to satisfy the top-level flight management requirement, and what end-to-end rationale links them?",3+-hop,adaptive,local,none,0,9865,1749,443,2192,SEC-003;FCC-001;FMS-C5;FMS-001;PLD-001;SEC-002;ICE-001;SEC-011;DLNK-025;EOIR-002;FCC-011;NAV-001;SEC-017;SEC-019;STR-010,SEC-003;FCC-001;FMS-C5;FMS-001;PLD-001;SEC-002;ICE-001;SEC-011;DLNK-025;EOIR-002;FCC-011;NAV-001;SEC-017;SEC-019;STR-010,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,False,The answer is empty and does not identify any requirement or rationale from the provided contexts.,False,"No retrieved context specifies a flight management interface requirement tracing through a security control to satisfy the top-level flight management requirement, nor do they state an end-to-end rati",,skipped,True
Which structural requirement defines the dedicated payload-bus routing and shielding needed to support the payload controller’s single-LRU installation near the bay rack?,1-hop,vanilla,local,none,1,5017,524,142,666,STR-038;PLD-003;STR-021;STR-019;STR-004,STR-038;PLD-003;STR-021;STR-019;STR-004,5,0,,,,,False,The answer is empty and does not identify any structural requirement from the provided contexts.,True,"The answer is supported by STR-038 and PLD-003, which define the dedicated payload-bus routing, shielding, and single-LRU installation near the bay rack.",,skipped,False
"Given the SAR’s EMC coexistence with the CDL, which GNSS bands and constellations must remain trackable on Stratos-7, AeroLynx-X2, and Nimbus-C3?",2-hop,adaptive,local,none,2,26609,4909,695,5604,GPS-009,GPS-009;GPS-001;GPS-021;GPS-027;NBC3-GPS-002;ADS-021;STR7-ADS-001;ADS-003;ADS-001;NBC3-ADS-001,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=2, trace_kw=False, chain_ind=False, numeric=False)",True,"The answer contains no factual claims, so there is nothing unsupported by the contexts.",True,"The answer can be derived from GPS-009, which specifies that Stratos-7, AeroLynx-X2, and Nimbus-C3 must track GPS L1 C/A, GPS L5, and Galileo E1/E5a.",,skipped,True
"Does the flight-plan upload path use the same public-key signature controls as field firmware updates over MBIT, including GCS countersignature and rejection of invalid, expired, or revoked loads?",2-hop,agentic-graph,local,none,1,22965,5866,624,6490,FCC-031;FCC-040;ICE-019,FCC-040;FCC-C5;FCC-031;FCC-051;FCC-038;ICE-019;ICE-012;ICE-016;ICE-017;ICE-C4,10,3,continue,semantic,,,False,"The contexts only describe GCS command validation/authentication and do not mention flight-plan upload, MBIT firmware update signature controls, countersignature, or rejection of invalid/expired/revok",False,"No context mentions public-key signature controls, countersignatures, or handling of invalid, expired, or revoked loads.",,skipped,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,agentic-graph,local,none,1,21775,5469,746,6215,GPS-022;SEC-028;NAV-028;EMS-033,NAV-C5;GPS-C4;SEC-028;INS-C5;INS-028;EMS-033;GPS-002;AUTO-C5;NAV-008;INS-011,10,3,continue,semantic,,,False,The answer is empty and does not identify any GPS requirement or traceable rationale from the provided contexts.,False,"No requirements trace linking GPS, security, emergency-management, and navigation requirements is explicitly described in the retrieved contexts.",,skipped,True
"When generator loss is induced on the iron-bird, which loads must drop during the transition to single-generator operation while flight-critical buses stay powered within limits?",2-hop,graphrag,local,none,2,6542,1446,151,1597,PWR-034;PWR-006;EPS-023;LDG-030;ENG-043;PWR-002;ENG-045;EPS-004;APM-001;APM-002;ENG-026;ENG-036;EPS-001;EPS-009;EPS-024,PWR-034;PWR-006;EPS-023;LDG-030;ENG-043;PWR-002;ENG-045;EPS-004;APM-001;APM-002;ENG-026;ENG-036;EPS-001;EPS-009;EPS-024,15,0,,,,,True,"The answer is empty, so it makes no factual claims unsupported by the contexts.",True,All claims regarding load shedding and maintenance of flight-critical buses during generator loss are directly supported by PWR-006 and referenced contexts.,,skipped,True
Which data link requirement is ultimately implicated by the flight control requirement that references a security control via an intermediate control requirement?,3+-hop,vanilla,local,none,1,5952,700,163,863,DLNK-001;FCC-001;CDL-001;AUTO-004;SEC-003,DLNK-001;FCC-001;CDL-001;AUTO-004;SEC-003,5,0,,,,,False,The answer is empty and does not identify any data link requirement from the provided contexts.,False,"No context shows a flight control requirement referencing a security control via an intermediate control requirement, nor does any datalink requirement describe such implication.",,skipped,True
"How is an uplinked flight plan modification protected if cryptographic keys are zeroised, and what verification demonstrates the data link goes safely OFF afterward?",2-hop,adaptive,local,none,1,24984,5170,635,5805,ADS-014;ADS-026;ADS-022;ADS-023;ADS-016,ADS-016;ADS-026;ADS-022;ADS-024;ADS-014;ADS-026;ADS-023;ADS-025;ADS-014;ADS-016,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=True)",False,"The contexts contain no information about uplinked flight plan modifications, cryptographic key zeroisation, or verifying a data link goes safely OFF.",False,"The retrieved contexts do not mention protection of uplinked flight plan modification, cryptographic key zeroisation, or data link verification.",,skipped,True
"If the operator commands autonomous-flight mode engagement from the ground station, how must the command be routed, and which modes still require explicit authenticated engagement?",2-hop,adaptive,local,none,2,31445,3673,689,4362,SEC-010;AUTO-006;GCS-022;FCC-007;AUTO-005,AUTO-006;FCC-007;AUTO-005;AUTO-021;AUTO-023,5,2,sufficient,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",False,The routing-from-ground-station claim is not supported by the contexts; only explicit authenticated engagement requirements and the DAA RESOLUTION/RTB exceptions are supported.,False,"The contexts do not specify how the autonomous-flight command must be routed, only that engagement requires operator authentication and explicit engagement for modes other than DAA RESOLUTION and RTB.",,skipped,True
Which navigation requirement is ultimately supported by the security control satisfied by the GPS timing-reference requirement cited by the higher-level GPS requirement?,3+-hop,graphrag,local,none,2,7406,1574,112,1686,DLNK-007;FCC-034;SEC-028;NAV-028;PLD-019;FMS-002;GPS-023;INS-021;DLNK-022;EMS-021;EMS-033;FCC-013;GCS-020;GPS-001;GPS-010,DLNK-007;FCC-034;SEC-028;NAV-028;PLD-019;FMS-002;GPS-023;INS-021;DLNK-022;EMS-021;EMS-033;FCC-013;GCS-020;GPS-001;GPS-010,15,0,,,,,False,The answer is empty and does not identify any navigation requirement supported via the cited chain.,True,"NAV.NAV-028 is supported by the security control in SEC.SEC-028, which is satisfied by GPS.GPS-022, citing the GPS timing-reference requirement GPS.GPS-010 in the contexts.",,skipped,False
How does the APM guidance requirement trace through security and built-in test constraints into flight-control behavior and ultimately the landing subsystem requirement?,3+-hop,vanilla,local,none,2,8146,576,342,918,APM-001;LGT-006;AUTO-001;APM-007;APM-026,APM-001;LGT-006;AUTO-001;APM-007;APM-026,5,0,,,,,False,The answer is empty and does not address the requested traceability from APM guidance through security/BIT to flight-control and landing requirements.,False,The trace from APM guidance through security and BIT to flight-control and landing subsystems is not supported or explicitly linked in the retrieved contexts.,,skipped,True
"In the 60-minute HIL recorder coverage check, how is compliance shown for the autopilot mode parameter sourced from the autopilot annunciation output at 2 Hz?",2-hop,agentic-graph,local,none,0,11802,2422,414,2836,AUTO-031;HMI-060;FDR-016,AUTO-031;AUTO-011;AUTO-038;HMI-060;FDR-016,5,0,sufficient,semantic,,,False,The answer is empty and therefore does not answer the question from the provided contexts.,True,"The contexts state that the autopilot mode parameter is sourced from AUTO-031 and recorded by the FDR at 2 Hz, which matches the compliance scenario described.",,skipped,False
How is radar-altimeter EMC coexistence verification performed while the onboard GNSS receiver tracks its required frequencies with CDL transmissions active?,2-hop,graphrag,local,none,0,8048,1360,314,1674,RADAR-024;COMM-029;RADAR-009;SAR-017;DLNK-017;CDL-019;COMM-018;CDL-024;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032;PLD-003,RADAR-024;COMM-029;RADAR-009;SAR-017;DLNK-017;CDL-019;COMM-018;CDL-024;CDL-005;COMM-005;GPS-009;PLD-027;STR-038;EMS-032;PLD-003,15,0,,,,,False,The answer is empty and does not answer the question using the provided contexts.,True,DO-160G §20 Category Y testing with CDL and GPS transmitters active is specified to verify EMC coexistence and ensure no degradation of radar altimeter tracking or GNSS outputs.,,skipped,False
Which command-authentication fault-injection verification demonstrates compliance with the cited security assurance activities reference set?,1-hop,agentic,local,none,2,19572,3644,528,4172,SEC-019;PLD-035;CDL-039,SEC-019;PLD-035;SEC-018;CDL-039;SEC-007,5,3,continue,semantic,,,True,SEC-019 is the command-authentication fault-injection verification tied to the cited security assurance activities reference set (DO-356A).,False,The answer is missing; no factual claims were made to evaluate faithfulness against the contexts.,,skipped,False
Which published fuel-status data does the flight control computer rely on to constrain commanded thrust to available fuel?,1-hop,agentic-graph,local,none,2,20031,5480,399,5879,FCC-051,FCC-037;SKT1-FCC-004;FCC-051;ALX2-FCC-003;ALX2-FCC-002;ICE-020;ICE-016;ICE-012;ICE-014;ICE-003,10,3,continue,semantic,,,False,The contexts do not mention any fuel-status data or thrust constraint based on available fuel.,False,None of the retrieved contexts mention published fuel-status data or FCC use of such data to constrain thrust.,,skipped,True
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,1-hop,graphrag,local,none,1,6241,1369,160,1529,HMI-032;FMS-009;HMI-070;HMI-008;HMI-040;HMI-037;HMI-030;FMS-038;FMS-003;FMS-022;FMS-030;HMI-045;HMI-200;HMI-210;INS-005,HMI-032;FMS-009;HMI-070;HMI-008;HMI-040;HMI-037;HMI-030;FMS-038;FMS-003;FMS-022;FMS-030;HMI-045;HMI-200;HMI-210;INS-005,15,0,,,,,True,HMI-032 explicitly defines the FMS SUSPEND/RESUME controls and clear state indication needed for FMS-009 suspended-mode resume behavior.,True,"HMI-032 explicitly defines the HMI requirement for FMS suspend/resume controls and state indication per FMS-009, matching the question.",,skipped,True
What authentication and access conditions must be met to use the INS maintenance port for firmware updates during ground fault-injection testing commanded by BIT?,2-hop,agentic-graph,local,none,0,22663,6304,540,6844,CDL-030;ICE-019,ICE-019;ICE-012;ICE-008;ICE-020;ICE-017;NAV-C5;NAV-035;ALX2-NAV-001;NAV-017;NAV-008;ADS-026;ADS-023;ADS-014;ADS-025;ADS-027,15,3,continue,semantic,,,True,"The answer contains no factual claims, so nothing is unsupported.",False,No retrieved context discusses INS maintenance port authentication or access conditions for firmware updates or BIT fault-injection testing.,,skipped,False
How is the 10 Hz FCC background health monitoring constrained to avoid violating the outer-loop 50 Hz guidance jitter requirement?,1-hop,graphrag,local,none,2,11263,1611,253,1864,FCC-014;FCC-015;FCC-013;AUTO-011;FCC-027;FCC-030;FCC-023;FCC-029;AUTO-002;AUTO-025;BIT-024;EMS-006;EMS-007;FCC-038;FCC-039,FCC-014;FCC-015;FCC-013;AUTO-011;FCC-027;FCC-030;FCC-023;FCC-029;AUTO-002;AUTO-025;BIT-024;EMS-006;EMS-007;FCC-038;FCC-039,15,0,,,,,True,"The answer contains no factual claims, so nothing is unsupported.",True,"FCC-015 states that background tasks at 10 Hz shall not delay the outer loop beyond jitter bounds specified in FCC-014, directly constraining background health monitoring to avoid violating the guidan",,skipped,True
Which endurance-capacity requirement is referenced by the laboratory discharge verification for the 30-minute RTB load profile?,1-hop,graphrag,local,none,1,6527,1662,132,1794,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,APM-037;AUTO-039;ENG-041;INS-053;EMS-C4;EMS-020;EMS-034;APM-009;AUTO-022;EMS-006;EMS-033;ENG-010;FCC-010;INS-020;PWR-032,15,0,,,,,True,"The answer contains no factual claims, so it is vacuously supported by the provided contexts.",True,APM-009 is referenced as the endurance-capacity requirement verified by the laboratory discharge test for the 30-minute RTB load profile.,,skipped,True
