query,pipeline,repeat,query_type,judged_on,gpt41_faithful,gpt41_reason,gpt41_tokens
"Were both Pietro Salini and Domenico Ravenna, born in the same place?",vanilla,2,1-hop,2026-08-20,True,"All claims are supported, as the contexts state Pietro Salini was born in Rome and Domenico Ravenna's birthplace is not given.",713
"Which film has the director born earlier, Street Of No Return or Stage Door?",vanilla,2,3+-hop,2026-08-20,True,All claims are supported and the answer appropriately notes the lack of Samuel Fuller's birth date in the contexts.,886
"Which film has the director who died first, Sons Of Bitches or Di Che Segno Sei??",vanilla,2,3+-hop,2026-08-20,True,All claims are supported and the absence of death dates in the contexts is correctly noted.,926
"Which magazine came out first, Sri Ramakrishna Vijayam or Tait'S Edinburgh Magazine?",vanilla,2,1-hop,2026-08-20,True,All claims about the magazines and their founding years are supported by the retrieved contexts.,1152
"Which film has the director who died earlier, Here Is The Beauty or Whirl Of Youth?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses information from the contexts and explicitly states that death dates are not provided.,747
"Who is older, Artyom Novichonok or Lyubov Kiryukhina-Tsyoma?",vanilla,2,1-hop,2026-08-20,True,Both birthdates and comparison are directly supported by the retrieved contexts.,960
Who was born first out of Andrea Di Vito and Barbara Fairchild?,vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly stated in the retrieved contexts.,707
What is the place of birth of the director of film The New Kids?,vanilla,2,2-hop,2026-08-20,True,The answer does not make any unsupported factual claims and stays within what is stated in the contexts.,828
"What is the place of birth of Rudolf Christian, Count Of East Frisia's father?",vanilla,2,2-hop,2026-08-20,True,The answer correctly states that Enno III is Rudolf Christian’s father and that his place of birth is not present in the retrieved contexts.,1364
"Which film was released earlier, Samundi or Babilonia?",vanilla,2,1-hop,2026-08-20,True,Both release years for Babilonia (1987) and Samundi (1992) are supported by the retrieved contexts.,1020
Do director of film Trouble In The Glen and director of film Hennessy (Film) have the same nationality?,vanilla,2,3+-hop,2026-08-20,True,"All claims are supported: the contexts identify the directors and film nationality, but do not state the directors' nationalities.",753
"Who was born earlier, Denis Rogers or Zelma Wilson?",vanilla,2,1-hop,2026-08-20,True,The birth dates for both Denis Rogers and Zelma Wilson are explicitly provided in the retrieved contexts.,769
"Which film has the director born first, Escape From The Dark or Bulundi?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses factual information present in the retrieved contexts and does not add any unsupported details.,955
"Which film has the director who died later, The Heart Of Nora Flynn or A Vanished World?",vanilla,2,3+-hop,2026-08-20,True,"All claims in the answer are directly supported by the contexts, which do not include the death dates of either director.",968
Are Trenton Aerodrome and Mackenzie Airport both located in the same country?,vanilla,2,1-hop,2026-08-20,True,Both aerodromes are stated to be in Canada in the retrieved contexts.,522
"Which film has the director born first, Free Hand For A Tough Cop or Man'S Favorite Sport??",vanilla,2,3+-hop,2026-08-20,False,The answer claims birth order but no birth dates or relevant comparison data are provided in the contexts.,1347
What is the place of birth of Lupe Rumazo's father?,vanilla,2,2-hop,2026-08-20,True,"The contexts state that Alfonso Rumazo González was born in Latacunga, supporting the claim.",1753
Are Mount Queen Mary and Curia Mountain located in the same country?,vanilla,2,1-hop,2026-08-20,True,The locations of both mountains are explicitly stated to be in Canada in the retrieved contexts.,651
"Which film was released earlier, Robotech: The Movie or Lakeeran?",vanilla,2,1-hop,2026-08-20,True,All claims about release years are directly supported by the contexts.,626
"Who is younger, R. Nagarajan or Agneta Engström?",vanilla,2,1-hop,2026-08-20,True,Both birthdates are present in the retrieved contexts and the comparison is accurate.,661
"Which film has the director who died earlier, Up In The World or Gioventù Alla Sbarra?",vanilla,2,3+-hop,2026-08-20,True,All claims in the answer can be traced to the retrieved contexts or are admitted as unavailable.,1000
Where did the composer of film Kilippattu (Film) die?,vanilla,2,2-hop,2026-08-20,True,All details about the composer and place of death are directly supported by the retrieved contexts.,1325
Where did the composer of film Before Sunset study?,vanilla,2,2-hop,2026-08-20,True,All claims in the answer are directly supported by the retrieved contexts.,855
"Which film has the director who died later, Farewell, My Beautiful Lady or Night 'N' Gales?",vanilla,2,3+-hop,2026-08-20,True,The answer accurately states what is supported by the contexts and does not add unsupported claims.,881
Does Éric Ruf have the same nationality as Jean Léonard Marie Poiseuille?,vanilla,2,1-hop,2026-08-20,True,Both Éric Ruf and Jean Léonard Marie Poiseuille are described as French in the retrieved contexts.,642
Where was the founder of university Vermont Studio Center born?,vanilla,2,2-hop,2026-08-20,True,The answer correctly states that the contexts provide no birthplace information for any Vermont Studio Center founder and cites only those found in the provided contexts.,659
Are Marib Airport and Lee County Airport (Virginia) both located in the same country?,vanilla,2,1-hop,2026-08-20,True,"All claims are supported: Marib Airport is in Yemen and Lee County Airport (Virginia) is in the United States, as verified by the retrieved contexts.",631
What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,vanilla,2,2-hop,2026-08-20,True,Both claims are directly supported by the retrieved contexts.,1510
Where did Shivaji Ii's father die?,vanilla,2,2-hop,2026-08-20,True,The retrieved context confirms Rajaram I was Shivaji II’s father and died in Sinhagad.,768
Where did Paulding Farnham's wife die?,vanilla,2,2-hop,2026-08-20,True,The answer accurately summarizes the retrieved contexts and does not add unsupported information about where Paulding Farnham’s wife died.,668
What is the place of birth of Oliver Penrose's father?,vanilla,2,2-hop,2026-08-20,True,The answer accurately states that Lionel Penrose's place of birth is not present in the retrieved contexts.,968
"Who is younger, Adam Morawski or Matt Kilcullen?",vanilla,2,1-hop,2026-08-20,True,Both birth dates for Adam Morawski and Matt Kilcullen are present in the retrieved contexts.,643
Which award the director of film Solstice (Film) received?,vanilla,2,2-hop,2026-08-20,True,All claims in the answer are supported: the contexts do not state any award for the director of Solstice and the reasoning correctly addresses what is and isn't in the provided contexts.,902
"Are director of film The Case Is Closed, Forget It and director of film Le Signorine Dello 04 from the same country?",vanilla,2,3+-hop,2026-08-20,True,"Both films are described as Italian and their directors are named, so it is supported they are from the same country.",982
Who is the father of the director of film Dino Ki Dulhaniya?,vanilla,2,2-hop,2026-08-20,True,The answer accurately reflects that the retrieved contexts do not provide information about Mehreen Jabbar's father.,1407
Are both directors of films Dead Man Running and Night Alone from the same country?,vanilla,2,3+-hop,2026-08-20,True,The answer accurately reflects that the contexts only confirm the films are British and do not state the directors' nationalities.,887
Do director of film Brain Damage (Film) and director of film The Hole In The Ground (Film) have the same nationality?,vanilla,2,3+-hop,2026-08-20,False,"The context does not provide Frank Henenlotter’s nationality, so the claim they have the same nationality is unsupported.",748
"Which film has the director who was born later, L'Eclisse or A Matter Of Morals?",vanilla,2,3+-hop,2026-08-20,True,The answer correctly notes that John Cromwell's birth date is not present in the retrieved contexts.,1175
"Who was born later, Jay T. Harris or Amie Casey?",vanilla,2,1-hop,2026-08-20,True,Both birth dates are explicitly stated in the retrieved contexts.,640
Where was the director of film Chopsticks (Film) born?,vanilla,2,2-hop,2026-08-20,True,The answer accurately states that the director's birthplace is not in the retrieved contexts and cites only the supported fact of direction by Sachin Yardi.,1055
"Which film whose director was born first, Flesh And The Spur or Memories Of A Mexican?",vanilla,2,3+-hop,2026-08-20,True,The answer only uses details present in the retrieved contexts and correctly states that director birth dates are not provided.,916
Who is the father of Alexios Iii Angelos?,vanilla,2,2-hop,2026-08-20,True,The answer accurately describes what is and is not stated in the provided contexts without making unsupported claims.,1385
"Which magazine came out first, Family Herald or Books For Keeps?",vanilla,2,1-hop,2026-08-20,True,All claims about launch dates and sequence are directly supported by the retrieved contexts.,764
"Which film has the director born earlier, Trail To Vengeance or Sally'S Irish Rogue?",vanilla,2,3+-hop,2026-08-20,True,Every claim is supported; the directors’ names are given and the lack of birth date information is accurately stated.,896
Where was the composer of film Billy Elliot born?,vanilla,2,2-hop,2026-08-20,True,The answer only claims what is directly in context: the composer's name and that the birthplace is not provided.,1024
"Which film has the director who is older than the other, Velli Vizha or A Year Ago In Winter? ",vanilla,2,3+-hop,2026-08-20,True,The answer only makes claims directly supported by the contexts and does not introduce unsupported information.,882
