query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
What is the place of birth of the director of film Walerjan Wrobel'S Homesickness?,vanilla,2,2-hop,2026-08-21,True,The answer accurately identifies the director and his birthplace directly from the provided contexts.,1962
Do both films September Affair and A Gathering Of Eagles have the directors that share the same nationality?,vanilla,2,3+-hop,2026-08-21,False,"The answer begins with 'Yes', asserting a claim that cannot be confirmed from the retrieved context since the directors' nationalities are not provided.",1886
"Which film has the director died earlier, Hôtel Du Nord or Down In 'Arkansaw'?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately states the directors provided in the context and correctly identifies that their death dates are missing.,1347
Who is Adolf Ernst Of Limburg Stirum's paternal grandfather?,vanilla,2,2-hop,2026-08-21,False,"The context states that Hermann Otto I of Limburg-Styrum was Adolf Ernst's father, not his paternal grandfather.",1098
When did Harald Sigtryggsson's father die?,vanilla,2,2-hop,2026-08-21,True,The contexts confirm that Harald Sigtryggsson was the son of Sitric Cáech and that Sitric Cáech died in 927.,2451
Where did Richard Altham's father study?,vanilla,2,2-hop,2026-08-21,True,"The answer accurately states that Richard Altham's father was Harry Altham and that he was educated at Repton School and Trinity College, Oxford, which is directly supported by the retrieved contexts.",1182
"Which film has the director who is older than the other, Zwemplaats Voor Jongelingen Te Amsterdam or Client 9: The Rise And Fall Of Eliot Spitzer? ",vanilla,2,3+-hop,2026-08-21,True,All statements in the answer are accurate and fully supported by the retrieved contexts.,2072
Where was the editor of magazine Argentus born?,vanilla,2,2-hop,2026-08-21,True,All claims in the answer are directly supported by the retrieved contexts.,1792
"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",vanilla,2,1-hop,2026-08-21,True,All statements and release dates in the answer are directly supported by the retrieved contexts.,1305
Where was the place of burial of the director of film Loose Ankles?,vanilla,2,2-hop,2026-08-21,True,The answer correctly identifies from the context that Ted Wilde directed Loose Ankles and truthfully states that his burial place is not mentioned in the provided text.,2080
"Which film has the director who died later, The House Behind The Cedars or First Case, Second Case?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately identifies the directors from the provided contexts and correctly notes that their death dates are missing.,1685
Where did the performer of song Girlfriend (Alicia Keys Song) study?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the retrieved context does not mention where Alicia Keys studied and correctly summarizes the relevant details provided.,2229
Does Devorah Rose have the same nationality as Jay Hambidge?,vanilla,2,1-hop,2026-08-21,True,All claims regarding their American nationality are directly supported by the provided contexts.,1340
Where did Princess Catherine Of Schleswig-Holstein-Sonderburg-Beck's father die?,vanilla,2,2-hop,2026-08-21,True,All facts stated in the answer are directly supported by the retrieved contexts.,1585
"Which film whose director is younger, The Jazz Cinderella or The Battle Of Jangsari?",vanilla,2,3+-hop,2026-08-21,True,All claims correctly cite the contexts and accurately state that birth dates or ages are missing.,1056
Who is the paternal grandmother of King Kang Of Zhou?,vanilla,2,2-hop,2026-08-21,True,All factual statements and inferences regarding King Kang's lineage and paternal grandmother are fully supported by the retrieved contexts.,1656
"Who is Hans Albrecht, Hereditary Prince Of Schleswig-Holstein's maternal grandmother?",vanilla,2,2-hop,2026-08-21,True,All claims and logical deductions identifying Princess Alexandra of Saxe-Coburg and Gotha as the maternal grandmother are directly supported by contexts 2W-149-P09 and 2W-149-P05.,1615
Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,vanilla,2,2-hop,2026-08-21,True,"The answer is fully supported by the contexts, which state that Al-Nu'man VI is the son of al-Mundhir III ibn al-Harith and al-Mundhir III is the son of Al-Harith ibn Jabalah.",1709
Where was the place of burial of Mariamne I's husband?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the context by noting that Mariamne I was the wife of Herod the Great and that his burial place is not mentioned.,1272
Who is the child of the director of film Kathputli (1971 Film)?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the director is Brij and correctly notes that the retrieved contexts do not provide information regarding his child.,1905
Which country the director of film Batman: The Dark Knight Returns (Film) is from?,vanilla,2,2-hop,2026-08-21,True,"The answer accurately states that while Jay Oliva is identified as the director in the context, his country of origin is not provided.",2778
What nationality is Margaret Of Hereford's mother?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the context which identifies Margaret of Hereford's mother as Cambro-Norman.,1387
"Which film came out first, Festival In Cannes or Petria'S Wreath?",vanilla,2,1-hop,2026-08-21,True,"The answer is fully supported by the retrieved contexts, correctly citing the release years of both films.",977
Do director of film D'Annunzio (Film) and director of film Così Parlò Bellavista have the same nationality?,vanilla,2,3+-hop,2026-08-21,False,The contexts state that the films are Italian but do not provide the nationality of either director.,1383
"Which film has the director who died first, Big Happiness or Border Romance?",vanilla,2,3+-hop,2026-08-21,False,"The claim that the director of Big Happiness died first is not supported by the retrieved contexts, which lack death dates for both directors.",1529
"Where did George Tryon, 1St Baron Tryon's father die?",vanilla,2,2-hop,2026-08-21,True,All claims in the answer are supported by contexts [2W-158-P08] and [2W-158-P02].,1392
Who is the paternal grandmother of Bianca Maria Sforza?,vanilla,2,2-hop,2026-08-21,True,The answer is fully supported by the provided contexts through direct facts and valid inference.,1362
"Which film whose director was born first, Meri Jung or La Fille Du Torrent?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately cites the directors from the retrieved context and correctly states that their birth dates are not provided.,1123
Where was the place of burial of Sultan Cem's father?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly states that the burial place is not mentioned.,1048
"Which film was released first, Sarah Prefers To Run or Tears Of April?",vanilla,2,1-hop,2026-08-21,True,The contexts confirm that Tears of April was released in 2008 and Sarah Prefers to Run was released in 2013.,977
"Which film has the director born later, Kaalapani or Strictly Modern?",vanilla,2,3+-hop,2026-08-21,True,All statements made in the answer are strictly supported by the provided contexts.,2484
"Which film has the director who died first, The Admiral Was A Lady or The Whales Of August?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately reflects the directors mentioned in the context and correctly states that their dates of death are missing.,1318
"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?",vanilla,2,3+-hop,2026-08-21,True,The answer accurately summarizes the available birth date and director information from the contexts and correctly notes that Antony Mitradas's birth date is missing.,1282
Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,vanilla,2,1-hop,2026-08-21,True,All factual statements in the answer are directly supported by the retrieved contexts.,1331
"Are both Chak 26/11-L, Chichawatni and Chah-E Ali Kapari located in the same country?",vanilla,2,1-hop,2026-08-21,False,"The answer contradicts the context, which states that Chah-e Ali Kapari is located in Iran, not Pakistan.",963
"Who was born first, Enzo Corigliano or Song Dong-Hwan?",vanilla,2,1-hop,2026-08-21,True,All birth dates and the conclusion that Song Dong-hwan was born first are fully supported by the retrieved contexts.,1180
What is the date of death of the director of film Honest Raj?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the director is identified as K. S. Ravi in the context and that his date of death is not provided.,1800
Who is the spouse of the director of film You Talkin' To Me? (Film)?,vanilla,2,2-hop,2026-08-21,True,The answer accurately reflects the information in the provided context and correctly notes that the spouse is not mentioned.,1040
Where was the wife of Ned Manning born?,vanilla,2,2-hop,2026-08-21,True,The answer accurately states that the retrieved context does not mention the birthplace of either of Ned Manning's wives.,1130
