query,pipeline,repeat,query_type,judged_on,gemini_faithful,gemini_reason,gemini_tokens
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,graphrag,2,1-hop,2026-08-20,True,"All claims regarding the HMI controls, indications, confirmation dialog, interlocks, and verification requirements are fully supported by the retrieved contexts.",2677
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,agentic-graph,2,1-hop,2026-08-20,True,"All claims regarding operator authorisation, warnings, indicators, safety interlocks, and configuration parameters are fully supported by the provided context chunks.",2136
What HMI controls and indications must support authorising entry into EOIR designate mode for laser operation?,adaptive,2,1-hop,2026-08-20,True,"All listed HMI controls, indications, and mode-entry requirements are directly supported by HMI-160 and EOIR-006.",1271
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,vanilla,2,1-hop,2026-08-20,True,The answer accurately cites and is fully supported by requirements HMI-032 and FMS-009.,1087
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,agentic,2,1-hop,2026-08-20,True,"The answer directly quotes and references requirement [HMI-032], which is explicitly provided in the retrieved context.",1008
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,graphrag,2,1-hop,2026-08-20,True,All statements in the answer are directly supported by the retrieved requirements [HMI-032] and [FMS-009].,2002
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,agentic-graph,2,1-hop,2026-08-20,True,The answer is fully supported by the retrieved requirement HMI-032.,847
Which HMI requirement defines the suspend/resume controls and state indication needed to support the FMS suspended-mode resume behavior?,adaptive,2,1-hop,2026-08-20,True,The answer directly cites and accurately describes requirement [HMI-032] from the retrieved context.,1036
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,vanilla,2,1-hop,2026-08-20,True,All claims and requirement citations are accurately supported by the provided contexts.,1605
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,agentic,2,1-hop,2026-08-20,True,The answer accurately reflects the content of EPS-009 and correctly notes the absence of an EMS-specific hold-up requirement in the context.,997
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,graphrag,2,1-hop,2026-08-20,True,All statements and requirement citations in the answer are directly supported by the retrieved contexts.,2008
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,agentic-graph,2,1-hop,2026-08-20,True,The answer accurately states that no EMS-specific hold-up requirement is present in the context and correctly cites EPS-009 as the closest related requirement.,1095
Which power hold-up requirement ensures the EMS maintains state through a 50 ms essential-bus interruption?,adaptive,2,1-hop,2026-08-20,True,"All claims and cited requirements regarding EMS-029, PWR-018, and EPS-009 are directly supported by the retrieved contexts.",1320
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,vanilla,2,1-hop,2026-08-20,True,All claims in the answer are directly verified by the text in PWR-018 and CDL-025.,1276
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,agentic,2,1-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly notes that CDL and Category Z hold-up energy are not mentioned in the provided requirements.,1576
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,graphrag,2,1-hop,2026-08-20,True,All facts and requirement citations in the answer are directly supported by PWR-018 and CDL-025.,2012
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,agentic-graph,2,1-hop,2026-08-20,True,The answer accurately summarizes the retrieved context and correctly notes that the specific requirement for CDL hold-up energy is not present.,1373
Which power requirement provides the continuously available hold-up energy the CDL relies on to ride through a 50 ms Category Z interruption?,adaptive,2,1-hop,2026-08-20,True,All statements in the answer are directly supported by requirements CDL-025 and PWR-018.,1446
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",vanilla,2,1-hop,2026-08-20,True,"All statements regarding the guidance source, message publication rates, deviation fields, and performance metrics are directly supported by the provided requirements.",1877
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",agentic,2,1-hop,2026-08-20,True,"All claims are directly supported by the context, correctly citing FCC-032 and FCC-037 and accurately noting the absence of FMS deviation data requirements.",1991
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",graphrag,2,1-hop,2026-08-20,True,"All claims regarding the FCC guidance source, FMS guidance message deviation fields, and Autopilot approach coupling are directly supported by the retrieved contexts.",2791
"In approach mode, what guidance source must the flight control computer accept, and what deviation data must the FMS provide to support it?",agentic-graph,2,1-hop,2026-08-20,True,"All statements are fully supported by the provided contexts, correctly citing FCC-032 and FCC-037 and acknowledging the missing information.",1929
