query,query_type,pipeline,embedder,reranker,repeat,latency_ms,prompt_tokens,completion_tokens,total_tokens,cited_ids,source_ids,n_sources,iter_count,verdict,intent,routed_to,route_reason,citation_precision,citation_recall,citation_f1,retrieval_recall,n_cited,n_gold,hop_count,stratum,is_cross_module
"Which flight management function, via its cockpit display interaction, leads to the display verification requirement, and how is that end-to-end traceability established across FMS, HMI, and CDL?",3+-hop,agentic-graph,azure,none,2,25002,6587,1192,7779,FMS-003;HMI-009;HMI-037;FMS-022;CDL-040;HMI-004;HMI-005;HMI-220,FMS-003;FMS-022;FMS-010;FMS-041;FMS-001;HMI-220;HMI-001;HMI-009;HMI-004;HMI-020;CDL-028;CDL-040;CDL-038;CDL-001;CDL-032,15,3,continue,semantic,,,0.375,0.75,0.5,0.5,8,4,4,3+-hop,True
"Which flight management function, via its cockpit display interaction, leads to the display verification requirement, and how is that end-to-end traceability established across FMS, HMI, and CDL?",3+-hop,adaptive,azure,none,2,9163,1473,504,1977,HMI-009;HMI-037;FMS-022;FMS-041;FMS-003;SEC-035;HMI-030;FMS-010;CDL-030;CDL-040;ENG-037;FDR-012;FMS-012;FMS-033;FMS-042,HMI-009;HMI-037;FMS-022;FMS-041;FMS-003;SEC-035;HMI-030;FMS-010;CDL-030;CDL-040;ENG-037;FDR-012;FMS-012;FMS-033;FMS-042,15,0,,,graphrag,R3: n_modules (3) ≥ 2 + chain_indicator → always-walk graph,0.2,0.75,0.3158,0.75,15,4,4,3+-hop,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,vanilla,azure,none,2,6670,588,309,897,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001,5,0,,,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,agentic,azure,none,2,16587,4447,607,5054,CDL-003;COMM-022;EMS-018,CDL-003;COMM-022;SEC-028;SEC-014;EMS-030;COMM-019;CDL-001;COMM-018;EMS-018;EMS-023,10,3,continue,semantic,,,0.0,0.0,0.0,0.0,3,4,4,3+-hop,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,graphrag,azure,none,2,6591,1711,285,1996,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,15,0,,,,,0.1333,0.5,0.2105,0.5,15,4,4,3+-hop,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,agentic-graph,azure,none,2,24262,8753,931,9684,CDL-003;COMM-022;EMS-018;SEC-028;EMS-021,CDL-003;COMM-022;SEC-028;EMS-018;EMS-030;DLNK-003;EMS-023;CDL-001;EMS-032;COMM-018;EMS-021;EMS-033;GPS-022;GPS-023;INS-029;NAV-028,16,3,continue,semantic,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
"Which command-and-data-link requirement ultimately fulfills the secure communications requirement, and through what EMS reference path is that satisfaction traced across subsystems?",3+-hop,adaptive,azure,none,2,6637,1711,259,1970,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,CDL-003;COMM-022;SEC-028;EMS-030;CDL-001;SEC-014;SEC-010;DLNK-003;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-002;COMM-019;DLNK-002,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.1333,0.5,0.2105,0.5,15,4,4,3+-hop,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,vanilla,azure,none,2,4922,539,230,769,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018,5,0,,,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,agentic,azure,none,2,16073,5569,561,6130,FCC-012;FDR-008,FCC-012;FCC-001;NBC3-FCC-002;FCC-052;FCC-007;ADS-026;ADS-004;ADS-014;STR7-ADS-001;ADS-005;ICE-001;ICE-006;ICE-003;ICE-008;ICE-019,15,3,continue,semantic,,,0.0,0.0,0.0,0.0,2,4,4,3+-hop,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,graphrag,azure,none,2,6149,1389,249,1638,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,15,0,,,,,0.0,0.0,0.0,0.0,15,4,4,3+-hop,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,agentic-graph,azure,none,2,18220,8778,585,9363,FCC-012;FDR-008;FCC-011,FCC-001;STR7-FCC-003;FCC-012;NBC3-FCC-002;FCC-004;ALX2-FCC-003;FCC-052;NBC3-FCC-004;SKT1-FCC-001;FCC-007;ADS-026;ADS-014;ADS-005;ADS-004;STR7-ADS-001;ADS-016;ADS-001;NBC3-ADS-001;ADS-021;ADS-019;FCC-055;FCC-011;STR7-FCC-001,23,3,continue,semantic,,,0.0,0.0,0.0,0.0,3,4,4,3+-hop,True
Which flight computer control requirement is ultimately justified by the flight data recorder requirement through the linked security and built-in-test trace chain?,3+-hop,adaptive,azure,none,2,6073,1389,298,1687,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,SEC-035;FDR-001;SEC-014;FDR-060;COMM-018;FDR-015;BIT-040;SEC-028;AUTO-010;BIT-002;BIT-006;BIT-039;CDL-024;COMM-029;EMS-019,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.0,0.0,0.0,0.0,15,4,4,3+-hop,True
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",3+-hop,vanilla,azure,none,2,9688,529,534,1063,BIT-001;SEC-035;SEC-014;FCC-055;SKT1-FCC-001,BIT-001;SEC-035;SEC-014;FCC-055;SKT1-FCC-001,5,0,,,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",3+-hop,agentic,azure,none,2,20790,9513,830,10343,BIT-008;FCC-045;STR-021;FCC-006;SEC-035;SEC-014;SEC-012;FCC-047,SEC-035;SEC-014;STR-021;PWR-001;SEC-012;BIT-001;FUEL-007;PWR-003;FCC-001;AUTO-004;SEC-014;BIT-001;SEC-035;BIT-040;ALX2-INS-001;SEC-012;ALX2-AUTO-001;BIT-003;STR7-FCC-003;FCC-052;STR7-FCC-006;STR7-FCC-002;FCC-055;SKT1-FCC-001;PWR-027;FCC-006;BIT-035;BIT-008;FCC-006;FCC-045;FCC-047;EOIR-024,27,3,continue,semantic,,,0.0,0.0,0.0,0.25,8,4,4,3+-hop,True
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",3+-hop,graphrag,azure,none,2,12879,1357,650,2007,BIT-001;SEC-035;SEC-014;FCC-055;SKT1-FCC-001;STR-021;BIT-003;ALX2-INS-001;ALX2-FCC-002;ENG-037;FCC-003;FCC-036;FCC-041;FCC-046;PWR-012,BIT-001;SEC-035;SEC-014;FCC-055;SKT1-FCC-001;STR-021;BIT-003;ALX2-INS-001;ALX2-FCC-002;ENG-037;FCC-003;FCC-036;FCC-041;FCC-046;PWR-012,15,0,,,,,0.0,0.0,0.0,0.0,15,4,4,3+-hop,True
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",3+-hop,agentic-graph,azure,none,2,30635,6915,1363,8278,BIT-040;FCC-001;FCC-036;FCC-055;SEC-035;ENG-037,BIT-001;SEC-035;SEC-014;BIT-040;STR-021;SKT1-FCC-001;FCC-055;STR7-FCC-003;FCC-052;BIT-003;ENG-037,11,3,continue,semantic,,,0.0,0.0,0.0,0.0,6,4,4,3+-hop,True
"Which built-in test requirement is ultimately driven by the power requirement through the linked security and flight-control requirements, and what end-to-end rationale connects them?",3+-hop,adaptive,azure,none,2,22423,4668,849,5517,PWR-012;STR-021;FCC-041;FCC-046;SEC-014;SEC-035;SEC-012,SEC-014;PWR-001;SEC-035;SEC-012;STR-021;APM-001;PWR-003;FUEL-007;ENG-002;BIT-001,10,3,continue,semantic,agentic,"default: agentic ReAct exploration (no specific signal; ids=0, mods=0, trace_kw=False, chain_ind=True, numeric=False)",0.0,0.0,0.0,0.0,7,4,4,3+-hop,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,vanilla,azure,none,2,4334,614,180,794,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035,5,0,,,,,0.2,0.25,0.2222,0.25,5,4,3,3+-hop,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,agentic,azure,none,2,14910,4525,472,4997,COMM-019;SEC-010,SEC-028;SEC-015;COMM-019;SEC-008;SEC-003_1;COMM-018;SEC-020;SEC-035;COMM-014;EMS-035,10,3,continue,semantic,,,1.0,0.5,0.6667,0.25,2,4,3,3+-hop,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,graphrag,azure,none,2,5013,1413,189,1602,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035;SEC-003_1;AUTO-006;CDL-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-024;CDL-030,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035;SEC-003_1;AUTO-006;CDL-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-024;CDL-030,15,0,,,,,0.1333,0.5,0.2105,0.5,15,4,3,3+-hop,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,agentic-graph,azure,none,2,17211,8864,515,9379,COMM-030;COMM-019;SEC-010;AUTO-006,COMM-019;SEC-015;SEC-028;SEC-003_1;SEC-008;COMM-030;SEC-010;APM-029;BIT-020;BIT-031;FCC-044;FDR-055;GCS-008;GPS-029;INS-045;PWR-027;APM-033;AUTO-006;AUTO-034;CDL-012;DLNK-013;EMS-009;EPS-018;FCC-011;FUEL-025;PLD-012;SEC-017,27,1,sufficient,semantic,,,1.0,1.0,1.0,1.0,4,4,3,3+-hop,True
"Which autonomy requirement is ultimately supported by the security control referenced by the communications verification requirement, and what communications item provides the verification evidence?",3+-hop,adaptive,azure,none,2,5033,1413,194,1607,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035;SEC-003_1;AUTO-006;CDL-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-024;CDL-030,COMM-019;SEC-028;SEC-015;COMM-018;SEC-035;SEC-003_1;AUTO-006;CDL-003;APM-029;AUTO-020;AUTO-022;BIT-020;BIT-031;CDL-024;CDL-030,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.1333,0.5,0.2105,0.5,15,4,3,3+-hop,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,vanilla,azure,none,2,6934,644,345,989,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002,5,0,,,,,0.2,0.25,0.2222,0.25,5,4,4,3+-hop,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,agentic,azure,none,2,24182,4972,1120,6092,GPS-023;SEC-028;NAV-028;NAV-002;NAV-006;GPS-022,GPS-023;GPS-029;GPS-034;GPS-021;GPS-002;NAV-028;NAV-002;NAV-008;NAV-007;NAV-006,10,3,continue,semantic,,,0.5,0.75,0.6,0.25,6,4,4,3+-hop,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,graphrag,azure,none,2,11570,1592,462,2054,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002;DLNK-017;FDR-022;GPS-006;ADS-020;CDL-005;CDL-024;COMM-029;EMS-021;EMS-033;FMS-006,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002;DLNK-017;FDR-022;GPS-006;ADS-020;CDL-005;CDL-024;COMM-029;EMS-021;EMS-033;FMS-006,15,0,,,,,0.1333,0.5,0.2105,0.5,15,4,4,3+-hop,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,agentic-graph,azure,none,2,29558,4500,1077,5577,GPS-022;SEC-028;EMS-021;EMS-033;NAV-028,SEC-028;GPS-023;NAV-028;INS-013;INS-028;PLD-019;GPS-029;INS-022;EMS-015;INS-029;GPS-022;GPS-022;SEC-025;EMS-021;EMS-033;GPS-022,14,0,sufficient,semantic,,,0.8,1.0,0.8889,1.0,5,4,4,3+-hop,True
"Which GPS requirement traces through the security and emergency-management requirements to ultimately satisfy the navigation requirement, and what end-to-end rationale links them?",3+-hop,adaptive,azure,none,2,9038,1592,476,2068,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002;DLNK-017;FDR-022;GPS-006;ADS-020;CDL-005;CDL-024;COMM-029;EMS-021;EMS-033;FMS-006,SEC-028;COMM-018;GPS-003;RADAR-009;NAV-002;DLNK-017;FDR-022;GPS-006;ADS-020;CDL-005;CDL-024;COMM-029;EMS-021;EMS-033;FMS-006,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.1333,0.5,0.2105,0.5,15,4,4,3+-hop,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,vanilla,azure,none,2,12099,610,688,1298,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001,5,0,,,,,0.2,0.2,0.2,0.2,5,5,4,3+-hop,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,agentic,azure,none,2,23209,5834,901,6735,AUTO-020;RADAR-017;RADAR-025;RADAR-009;RADAR-024,ADS-004;ADS-017;ADS-001;ADS-021;ADS-005;FCC-004;FCC-047;FCC-043;FCC-013;FCC-001;RADAR-025;RADAR-017;RADAR-024;RADAR-009;RADAR-014,15,3,continue,semantic,,,0.4,0.4,0.4,0.2,5,5,4,3+-hop,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,graphrag,azure,none,2,14321,1600,851,2451,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,15,0,,,,,0.2,0.6,0.3,0.6,15,5,4,3+-hop,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,agentic-graph,azure,none,2,18745,5569,795,6364,ADS-004;ADS-005;ADS-017;ADS-021;FCC-004;FCC-013;FCC-043;FCC-047,ADS-004;ADS-017;ADS-001;ADS-021;ADS-005;FCC-004;FCC-047;FCC-043;FCC-013;FCC-001,10,3,continue,semantic,,,0.0,0.0,0.0,0.0,8,5,4,3+-hop,True
How does the secure data-link implementation satisfy the automation-level requirement while propagating referenced constraints through automation behavior to the radar subsystem?,3+-hop,adaptive,azure,none,2,14360,1600,728,2328,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,RADAR-025;RADAR-017;CDL-004;SEC-014;CDL-001;AUTO-020;CDL-003;PLD-004;AUTO-006;AUTO-027;AUTO-035;AUTO-038;COMM-002;DLNK-002;EOIR-015,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.2,0.6,0.3,0.6,15,5,4,3+-hop,True
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",3+-hop,vanilla,azure,none,2,5395,547,244,791,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037,5,0,,,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",3+-hop,agentic,azure,none,2,17219,5101,616,5717,FCC-007;AUTO-001,FCC-004;FCC-001;FCC-007;FCC-038;ALX2-FCC-003;ADS-004;STR7-ADS-001;ADS-017;ADS-005;ADS-014,10,3,continue,semantic,,,0.0,0.0,0.0,0.0,2,4,4,3+-hop,True
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",3+-hop,graphrag,azure,none,2,6531,1476,356,1832,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037;FCC-007;SEC-014;AUTO-006;AUTO-001;AUTO-010;AUTO-020;AUTO-022;CDL-030;DLNK-009;FCC-005,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037;FCC-007;SEC-014;AUTO-006;AUTO-001;AUTO-010;AUTO-020;AUTO-022;CDL-030;DLNK-009;FCC-005,15,0,,,,,0.2,0.75,0.3158,0.75,15,4,4,3+-hop,True
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",3+-hop,agentic-graph,azure,none,2,13726,3680,547,4227,CDL-030;AUTO-006;AUTO-025;FCC-013;FCC-038;AUTO-022;GCS-007;FCC-031,GCS-007;CDL-032;HMI-003;FDR-015;AUTO-025;CDL-031;AUTO-004;HMI-009;LGT-003;CDL-030,10,0,sufficient,semantic,,,0.5,1.0,0.6667,0.25,8,4,4,3+-hop,True
"Which flight-control communication requirement ultimately traces from the cockpit display link, through the controller and automation references, to the final automation behavior requirement?",3+-hop,adaptive,azure,none,2,6753,1476,353,1829,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037;FCC-007;SEC-014;AUTO-006;AUTO-001;AUTO-010;AUTO-020;AUTO-022;CDL-030;DLNK-009;FCC-005,HMI-009;CDL-032;AUTO-004;HMI-050;HMI-037;FCC-007;SEC-014;AUTO-006;AUTO-001;AUTO-010;AUTO-020;AUTO-022;CDL-030;DLNK-009;FCC-005,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.2,0.75,0.3158,0.75,15,4,4,3+-hop,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,vanilla,azure,none,2,5014,521,227,748,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010,5,0,,,,,0.0,0.0,0.0,0.0,5,4,4,3+-hop,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,agentic,azure,none,2,10446,2467,467,2934,FUEL-025;CDL-030;SEC-010,SEC-014;COMM-018;SEC-035;CDL-003;CDL-001;SEC-008;SEC-028;FUEL-025;STR-038;STR-021,10,0,sufficient,semantic,,,0.6667,0.5,0.5714,0.25,3,4,4,3+-hop,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,graphrag,azure,none,2,6413,1475,243,1718,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010;FUEL-025;SEC-008;CDL-001;CDL-013;CDL-024;CDL-030;CDL-031;COMM-002;COMM-029;DLNK-002,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010;FUEL-025;SEC-008;CDL-001;CDL-013;CDL-024;CDL-030;CDL-031;COMM-002;COMM-029;DLNK-002,15,0,,,,,0.0667,0.25,0.1053,0.25,15,4,4,3+-hop,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,agentic-graph,azure,none,2,18260,11587,590,12177,FUEL-025;CDL-030;SEC-010;COMM-019;CDL-012,SEC-014;COMM-018;SEC-035;CDL-003;CDL-001;SEC-008;SEC-028;FUEL-025;STR-038;STR-021;CDL-030;CDL-031;SEC-010;APM-033;AUTO-006;AUTO-034;CDL-012;COMM-019;DLNK-013;EMS-009;EPS-018;FCC-011;PLD-012;SEC-017;AUTO-006;AUTO-033;CDL-035;COMM-023;ENG-021;FCC-031;FMS-022;GCS-006;ICE-019;LGT-014;PLD-009;PLD-010;EMS-010;FCC-051;NAV-029;PLD-011;PLD-020,40,1,sufficient,semantic,,,0.8,1.0,0.8889,1.0,5,4,4,3+-hop,True
Which communications requirement is ultimately satisfied by the fuel-system requirement through the referenced security control and command/data link implementation chain?,3+-hop,adaptive,azure,none,2,7076,1475,360,1835,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010;FUEL-025;SEC-008;CDL-001;CDL-013;CDL-024;CDL-030;CDL-031;COMM-002;COMM-029;DLNK-002,SEC-014;CDL-003;COMM-018;COMM-012;COMM-010;FUEL-025;SEC-008;CDL-001;CDL-013;CDL-024;CDL-030;CDL-031;COMM-002;COMM-029;DLNK-002,15,0,,,graphrag,R4: traceability_kw + no_explicit_id → structural retrieval,0.0667,0.25,0.1053,0.25,15,4,4,3+-hop,True
